"BRISLINGTON, BRISTOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,3.19,4.75,4.18,5.06,,,
February,,,,,,3.13,4.63,2.56,1.69,,,
March,,,,,,1.25,2.06,4.38,1.50,,,
April,,,,,,0.69,1.62,3.25,2.44,,,
May,,,,,,2.06,1.00,2.12,1.31,,,
June,,,,,,1.37,2.87,1.31,0.75,,,
July,,,,,,5.62,1.69,2.44,0.56,,,
August,,,,,,7.38,3.44,1.94,5.38,,,
September,,,,,,0.00,7.13,1.44,2.75,,,
October,,,,,,4.56,1.81,3.19,3.00,,,
November,,,,,,3.75,2.88,1.75,1.63,,,
December,,,,,,3.13,4.25,1.62,5.81,,,
Total,,,,,,36.13,38.13,30.18,31.88,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,36.13,38.13,30.18,31.88,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,NaN,,
