"LANGSETT MOOR (MIDHOPE) NEWG",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3150,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,4.50,4.32,4.48,2.94,4.55,7.37,7.22,6.44,3.70,,
February,,0.75,6.03,0.27,7.67,4.26,7.28,2.24,4.18,3.00,,
March,,3.57,2.80,4.68,2.03,3.71,3.78,0.88,4.05,3.52,,
April,,5.66,1.43,3.36,3.38,2.04,2.85,0.42,2.60,4.37,,
May,,6.97,2.32,2.17,0.58,1.72,3.42,3.59,2.66,0.92,,
June,,0.67,2.53,1.41,3.42,4.66,1.39,3.33,3.06,0.84,,
July,,4.25,2.75,2.18,1.58,3.95,2.62,4.96,6.47,3.95,,
August,,2.52,0.78,2.22,2.23,1.39,0.84,2.80,2.26,1.04,,
September,,2.94,2.21,2.80,6.18,4.91,1.78,2.95,2.31,3.31,,
October,,7.17,5.58,4.55,10.60,4.89,3.95,10.00,3.98,5.85,,
November,,4.40,2.47,2.99,8.44,7.13,2.68,6.30,8.38,10.30,,
December,,1.87,0.59,5.84,4.29,5.00,3.99,4.87,4.37,5.05,,
Total,,45.27,33.81,36.95,53.34,48.21,41.95,49.56,50.76,45.85,,
Calc annual,0.00,45.27,33.81,36.95,53.34,48.21,41.95,49.56,50.76,45.85,,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
