"SOLVA, PEMBROKE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR345,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,3.04,4.94,4.13,3.58,3.83,5.08,2.63,5.35,,
February,,,0.86,1.25,1.39,2.62,3.09,2.50,1.41,2.96,,
March,,,3.90,1.79,1.98,2.30,3.77,3.73,2.03,2.38,,
April,,,2.98,1.06,0.86,1.88,1.41,2.73,1.62,1.82,,
May,,,2.44,1.60,1.23,3.87,0.71,2.77,1.41,4.79,,
June,,,1.66,3.15,1.95,1.38,2.53,0.37,0.90,0.34,,
July,,,3.13,0.52,1.39,1.62,0.84,1.81,0.77,0.93,,
August,,,1.41,5.26,1.23,4.39,2.49,2.43,2.77,1.44,,
September,,,4.09,4.56,2.75,0.28,5.67,2.15,4.20,6.03,,
October,,,4.19,5.27,2.92,5.37,1.89,6.20,2.64,3.06,,
November,,,2.91,4.78,3.45,3.93,3.15,1.30,3.62,3.55,,
December,,,3.31,2.28,2.73,1.98,2.93,3.22,6.47,3.83,,
Total,,,33.92,36.46,26.01,33.20,32.31,34.29,30.47,36.48,,
Calc annual,0.00,0.00,33.92,36.46,26.01,33.20,32.31,34.29,30.47,36.48,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
