FRODSHAM DUNSDALE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6198,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,2.88,1.64,3.73,2.12,1.55,0.67,,
February,,,,,2.07,2.33,0.81,0.75,0.99,2.40,,
March,,,,,2.37,1.83,1.51,1.45,2.00,1.84,,
April,,,,,1.25,1.68,1.64,0.74,0.75,2.75,,
May,,,,,1.49,1.59,7.24,2.05,0.62,2.24,,
June,,,,,1.97,2.53,2.01,1.25,2.06,0.34,,
July,,,,,3.16,1.90,2.40,1.26,6.31,3.15,,
August,,,,,1.63,2.22,1.59,2.32,3.11,5.06,,
September,,,,,2.29,4.15,3.61,3.86,1.25,2.93,,
October,,,,0.55,1.25,6.02,4.52,2.03,1.17,3.01,,
November,,,,2.71,2.03,2.88,2.44,1.28,4.77,2.25,,
December,,,,1.40,3.04,1.56,4.11,2.35,1.72,2.36,,
Total,,,,,25.43,30.33,35.61,21.46,26.30,29.00,,
Calc annual,0.00,0.00,0.00,4.66,25.43,30.33,35.61,21.46,26.30,29.00,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
