"LOCH NESS, FOYERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5705,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.04,9.14,2.77,8.07,3.68,6.11,4.81,7.11,9.28,0.60,7.95,
February,10.10,1.26,6.27,2.20,1.53,5.96,2.88,1.72,5.44,0.21,0.53,
March,3.86,6.22,2.92,0.67,0.54,3.65,4.81,1.54,1.78,0.59,1.61,
April,2.23,0.78,2.81,2.37,1.79,3.60,1.99,3.09,1.43,1.72,1.42,
May,2.23,3.56,4.11,4.34,3.72,4.37,2.29,1.69,1.62,2.38,2.55,
June,0.94,0.73,1.40,1.43,2.49,0.63,1.91,3.09,3.35,2.33,2.31,
July,2.23,1.89,2.67,2.04,4.25,2.42,2.38,3.45,2.21,3.84,3.01,
August,3.38,2.99,2.23,5.14,4.39,1.31,2.29,3.38,3.88,4.37,4.61,
September,2.94,2.31,0.95,3.21,6.35,2.86,3.68,5.01,3.35,2.05,3.61,
October,0.58,3.81,3.26,5.01,2.55,2.36,3.72,4.65,5.25,5.96,5.62,
November,5.43,1.32,3.26,3.76,2.06,0.92,4.15,4.10,6.56,5.49,6.80,
December,2.12,7.33,5.64,-999.00,8.10,5.33,2.78,0.66,4.53,7.50,3.04,
Total,42.08,41.34,38.29,41.11,41.45,39.52,37.69,39.49,48.68,37.04,43.06,
Calc annual,42.08,41.34,38.29,38.24,41.45,39.52,37.69,39.49,48.68,37.04,43.06,
Difference,0.00,0.00,0.00,2.87,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
