"WOLVERHAMPTON WATER WORKS TETTENHALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2321,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.66,2.97,3.27,,,,,,,,,
February,1.12,0.58,2.03,,,,,,,,,
March,0.43,3.07,0.43,,,,,,,,,
April,2.20,1.27,0.51,,,,,,,,,
May,1.65,0.96,0.89,,,,,,,,,
June,1.56,2.01,3.87,,,,,,,,,
July,2.40,2.14,2.68,,,,,,,,,
August,0.83,1.38,4.87,,,,,,,,,
September,0.90,1.21,3.05,,,,,,,,,
October,2.17,1.91,2.53,,,,,,,,,
November,1.90,1.10,6.86,,,,,,,,,
December,0.55,1.25,2.68,,,,,,,,,
Total,18.37,19.85,33.67,,,,,,,,,
Calc annual,18.37,19.85,33.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
