COULSDON NETHERNE MENTAL HOSPITAL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,86,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.83,
February,,,,,,,,,,,0.90,
March,,,,,,,,,,,1.58,
April,,,,,,,,,,,1.76,
May,,,,,,,,,,,2.71,
June,,,,,,,,,,,0.68,
July,,,,,,,,,,,2.92,
August,,,,,,,,,,,3.61,
September,,,,,,,,,,,4.11,
October,,,,,,,,,,,1.72,
November,,,,,,,,,,,5.29,
December,,,,,,,,,,,2.66,
Total,,,,,,,,,,,31.77,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.77,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
