NEWPORT (HOSPITAL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4012,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.04,6.86,3.03,4.77,0.94,5.23,4.71,6.45,8.08,4.12,,
February,3.00,0.06,4.89,0.61,4.31,2.24,6.77,1.58,2.84,4.66,,
March,0.94,2.76,4.33,2.11,0.99,3.96,4.33,0.40,1.72,3.26,,
April,3.51,4.08,1.76,3.26,6.71,3.21,3.91,0.09,3.99,2.93,,
May,7.13,6.20,3.12,1.78,0.88,1.92,2.60,4.10,1.08,2.57,,
June,4.55,1.86,1.30,1.68,5.04,4.23,1.73,2.21,2.10,1.11,,
July,3.38,3.54,2.64,0.77,0.89,9.42,4.20,4.73,7.56,5.31,,
August,5.02,2.29,1.46,3.76,1.98,1.00,2.70,3.90,2.13,0.13,,
September,1.57,4.92,2.53,3.54,9.47,3.38,1.90,2.03,1.09,1.19,,
October,0.69,7.94,4.90,3.30,6.63,1.86,3.88,8.33,3.36,7.32,,
November,7.71,2.31,0.95,1.84,7.09,4.89,3.07,6.67,8.45,10.24,,
December,2.78,2.86,2.09,11.43,4.07,5.97,2.92,4.59,2.52,2.72,,
Total,43.32,45.68,33.00,38.85,49.00,47.31,42.72,45.08,44.92,45.56,,
Calc annual,43.32,45.68,33.00,38.85,49.00,47.31,42.72,45.08,44.92,45.56,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,,
