"NEWPORT, ALLT-YR-YN HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4012,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,8.01,5.02,9.90,1.83,7.78,
February,,,,,,,3.13,3.76,4.86,1.29,0.51,
March,,,,,,,0.40,4.05,5.07,0.65,3.18,
April,,,,,,,2.68,1.74,1.28,0.74,3.79,
May,,,,,,,2.25,1.07,0.86,3.65,1.75,
June,,,,,,,2.50,4.21,2.81,2.32,-999.00,
July,,,,,,,2.23,5.57,3.14,2.40,4.18,
August,,,,,,,4.33,5.45,4.07,3.41,5.90,
September,,,,,,,0.99,6.76,0.90,0.73,5.07,
October,,,,,,,4.10,4.36,8.57,6.36,5.42,
November,,,,,,,9.38,4.97,6.15,13.07,-999.00,
December,,,,,,,0.35,3.43,5.17,10.54,5.60,
Total,,,,,,,40.35,50.39,52.78,46.99,49.04,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,40.35,50.39,52.78,46.99,43.18,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,5.86,
