"MIDSOMER NORTON (DYMBORO)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1965,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.89,4.22,4.09,2.04,3.97,4.73,5.44,3.99,7.59,1.51,6.14,
February,1.30,0.32,4.84,8.24,0.38,5.53,2.39,4.61,3.41,1.02,0.64,
March,2.72,2.49,2.85,1.58,1.70,0.45,1.01,4.47,3.56,0.17,1.73,
April,4.91,0.84,3.07,2.57,3.99,2.57,3.85,1.67,1.38,0.91,2.05,
May,2.33,1.87,0.78,1.51,5.51,4.81,3.00,1.05,1.64,2.28,1.89,
June,2.87,0.43,1.95,0.45,2.61,0.00,3.13,3.57,2.47,1.27,0.66,
July,6.62,0.71,4.20,1.51,3.91,4.24,4.42,5.01,2.47,2.42,3.01,
August,1.58,2.18,4.14,4.47,3.62,3.18,2.78,4.40,3.78,3.21,5.68,
September,1.76,2.62,2.45,3.01,3.78,3.95,0.96,6.53,1.41,0.61,4.73,
October,2.88,0.83,1.75,5.62,6.36,3.91,5.01,2.91,6.14,6.29,3.21,
November,2.05,2.13,1.89,3.94,3.40,2.70,8.53,3.55,4.30,9.52,5.71,
December,3.74,2.31,5.05,3.96,5.69,4.76,0.50,3.20,3.93,8.94,4.18,
Total,38.65,20.95,37.06,38.90,44.92,40.83,41.02,44.96,42.08,38.15,39.63,
Calc annual,38.65,20.95,37.06,38.90,44.92,40.83,41.02,44.96,42.08,38.15,39.63,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
