"ST MARY'S SCILLY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1951,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,3.11,3.60,1.15,2.30,,
February,,,,,,2.11,2.37,1.72,3.32,2.20,,
March,,,,,,2.96,0.66,2.97,2.56,1.78,,
April,,,,,,0.88,3.41,3.24,3.01,2.39,,
May,,,,,,3.16,3.46,1.57,2.08,0.88,,
June,,,,,,1.62,1.53,2.10,1.09,0.82,,
July,,,,,,2.63,1.06,1.88,4.10,1.44,,
August,,,,,,1.71,3.27,2.21,1.61,3.87,,
September,,,,,,0.52,2.61,2.69,2.55,4.55,,
October,,,,,,3.91,3.29,4.60,2.81,4.52,,
November,,,,,,0.81,1.30,1.97,2.00,2.88,,
December,,,,,,3.69,3.64,0.67,4.25,3.10,,
Total,,,,,,,29.71,29.22,30.53,30.73,,
Calc annual,0.00,0.00,0.00,0.00,0.00,24.00,29.71,29.22,30.53,30.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,,
