"HONITON IVEDON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2170,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,0.64,,
February,,,,,,,,,,2.25,,
March,,,,,,,,,,2.88,,
April,,,,,,,,,,2.22,,
May,,,,,,,,,,3.11,,
June,,,,,,,,,,0.72,,
July,,,,,,,,,,3.42,,
August,,,,,,,,,,3.46,,
September,,,,,,,,,,1.51,,
October,,,,,,,,,,3.89,,
November,,,,,,,,,,1.69,,
December,,,,,,,,,,2.38,,
Total,,,,,,,,,,28.17,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.17,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
