"MEIGLE ARTHURSTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1900,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,2.48,2.16,5.13,1.29,5.07,1.29,1.66,,
February,,,,1.98,0.86,1.47,3.45,1.91,1.94,3.59,,
March,,,,1.64,1.84,1.74,2.24,1.79,1.05,3.35,,
April,,,,0.40,1.34,1.08,3.14,2.63,1.63,1.74,,
May,,,,2.63,2.18,1.05,0.28,3.04,3.79,2.19,,
June,,,,1.28,1.42,2.76,3.07,3.61,2.57,3.45,,
July,,,,4.22,3.16,1.96,1.09,4.42,1.60,2.80,,
August,,,,2.60,5.51,2.20,2.69,5.40,4.53,4.13,,
September,,,,3.26,2.76,3.14,2.73,2.31,2.65,3.03,,
October,,,,2.87,3.28,5.71,4.51,4.47,2.88,0.86,,
November,,,,1.14,2.60,4.48,4.59,4.31,1.32,1.37,,
December,,,,2.18,2.26,3.12,9.80,3.35,1.29,1.20,,
Total,,,42.15,26.68,29.37,33.84,38.88,42.31,26.54,29.37,,
Calc annual,0.00,0.00,0.00,26.68,29.37,33.84,38.88,42.31,26.54,29.37,,
Difference,NaN,NaN,42.15,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
