"NEWTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.44,5.31,2.31,,,,,,,,,
February,3.73,0.31,4.13,,,,,,,,,
March,3.21,2.68,2.11,,,,,,,,,
April,4.48,1.67,2.81,,,,,,,,,
May,5.43,2.57,1.14,,,,,,,,,
June,2.42,0.37,2.18,,,,,,,,,
July,6.58,1.35,4.28,,,,,,,,,
August,2.14,4.54,3.84,,,,,,,,,
September,2.88,0.85,3.18,,,,,,,,,
October,0.87,1.93,0.57,,,,,,,,,
November,1.20,1.76,2.46,,,,,,,,,
December,2.03,3.92,3.39,,,,,,,,,
Total,38.41,27.26,32.40,,,,,,,,,
Calc annual,38.41,27.26,32.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
