"CUPAR BIRKHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4206,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.02,1.45,3.95,3.35,2.22,,,4.90,1.91,0.82,,
February,2.59,2.50,5.52,1.11,0.93,,,1.97,1.36,3.41,,
March,0.85,1.23,2.46,1.78,,,,2.62,0.53,2.30,,
April,0.39,5.59,1.60,0.16,,,,2.82,1.45,2.52,,
May,1.12,0.96,4.21,2.73,,,,1.61,3.17,2.01,,
June,1.90,1.72,4.69,1.28,,,,3.90,2.40,4.73,,
July,1.43,4.14,2.56,4.39,,,,5.26,0.71,3.53,,
August,0.98,1.83,3.71,2.72,,,,7.71,4.04,4.72,,
September,2.91,1.69,4.08,3.71,,,,2.12,3.18,2.19,,
October,3.67,3.10,3.95,2.69,,,,4.30,2.66,1.36,,
November,1.62,2.71,5.21,1.99,,,,3.12,1.74,1.39,,
December,4.46,1.12,4.83,1.91,,,,2.67,1.38,0.92,,
Total,23.94,28.04,46.77,27.82,,,,43.00,24.53,29.90,,
Calc annual,23.94,28.04,46.77,27.82,3.15,0.00,0.00,43.00,24.53,29.90,,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,0.00,0.00,-0.00,,
