"SELKIRK (THE HANGINGSHAW)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1202,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.60,5.22,,,,,,,,,,
February,2.47,0.47,,,,,,,,,,
March,4.52,4.10,,,,,,,,,,
April,2.68,0.96,,,,,,,,,,
May,3.46,2.80,,,,,,,,,,
June,1.05,,,,,,,,,,,
July,2.49,,,,,,,,,,,
August,3.14,,,,,,,,,,,
September,1.79,,,,,,,,,,,
October,2.37,,,,,,,,,,,
November,2.62,,,,,,,,,,,
December,4.83,,,,,,,,,,,
Total,35.02,,,,,,,,,,,
Calc annual,35.02,13.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
