STOTFOLD (THREE COUNTIES HOSPITAL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1168,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.93,1.87,3.53,1.13,1.56,1.16,1.12,3.11,1.41,1.17,,
February,1.58,0.66,0.68,0.83,1.09,1.56,1.36,0.70,1.09,3.39,,
March,2.85,0.99,0.51,0.12,0.47,0.83,4.39,0.81,0.69,0.30,,
April,1.18,0.91,0.76,1.54,0.72,0.98,1.69,1.32,1.41,1.57,,
May,1.75,2.09,1.46,0.99,1.67,1.76,0.96,2.42,1.80,3.05,,
June,1.18,0.26,1.89,1.25,1.55,1.55,1.30,2.83,0.56,1.18,,
July,3.29,2.35,0.58,0.94,2.03,1.70,1.85,1.10,1.71,5.00,,
August,3.30,1.45,1.06,1.70,1.23,3.19,0.00,4.73,1.15,2.77,,
September,0.48,1.38,1.55,1.78,2.39,2.86,0.91,1.76,0.25,2.22,,
October,1.46,3.31,1.89,3.11,2.70,1.24,0.12,2.05,3.96,0.32,,
November,2.01,1.87,0.87,2.36,0.70,4.72,1.04,1.39,2.07,4.65,,
December,1.03,1.67,0.78,0.66,2.10,1.13,2.25,1.33,0.60,0.93,,
Total,22.04,18.81,15.56,16.41,18.21,22.68,16.99,23.55,16.70,26.55,,
Calc annual,22.04,18.81,15.56,16.41,18.21,22.68,16.99,23.55,16.70,26.55,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
