"THAME, TYTHROP NOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2434,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.26,2.86,2.42,1.17,2.99,1.73,,2.26,3.20,,,
February,0.64,0.30,2.26,3.62,0.65,3.16,,3.56,1.85,,,
March,1.30,0.69,1.93,2.05,1.08,0.61,,2.42,1.52,,,
April,3.08,0.76,2.72,2.44,2.48,2.57,,1.53,1.43,,,
May,2.39,1.58,0.82,1.87,5.25,2.84,,1.41,1.28,,,
June,1.66,0.23,1.34,0.27,2.62,0.03,,3.10,1.63,,,
July,4.77,0.06,4.33,2.09,3.90,4.64,,2.53,2.89,,,
August,0.96,1.59,3.28,3.21,1.95,2.53,,4.27,2.75,,,
September,1.82,1.90,1.63,2.24,3.78,2.92,,4.49,0.93,,,
October,1.59,0.96,0.65,4.94,3.60,2.96,,1.50,3.55,,,
November,1.21,2.05,0.99,1.46,2.75,1.61,,2.91,2.83,,,
December,1.96,1.55,2.64,2.70,3.77,1.84,,2.15,2.34,,,
Total,23.64,14.51,25.01,28.06,34.82,27.44,,32.13,26.20,,,
Calc annual,23.64,14.53,25.01,28.06,34.82,27.44,0.00,32.13,26.20,0.00,0.00,
Difference,-0.00,-0.02,0.00,-0.00,0.00,0.00,NaN,0.00,0.00,NaN,NaN,
