BRADFORD, HEATON RESERVOIR,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.25,0.24,3.84,4.98,5.47,1.94,3.64,1.30,1.04,1.14,,
February,2.69,3.65,2.31,1.80,3.02,1.97,0.68,0.64,0.65,1.96,,
March,2.69,2.96,2.94,1.31,2.04,1.87,1.78,1.55,3.73,2.74,,
April,1.41,1.52,4.41,3.49,1.99,1.74,1.85,0.73,2.80,3.06,,
May,1.97,1.35,0.95,0.86,1.61,2.74,5.10,1.90,0.84,2.66,,
June,2.00,2.23,3.74,3.70,1.44,3.38,1.45,0.01,2.25,0.23,,
July,4.43,3.92,3.77,3.59,4.40,0.97,4.36,1.53,4.87,1.85,,
August,1.30,4.51,1.70,2.96,1.00,1.03,1.46,1.67,2.49,3.38,,
September,2.93,3.27,2.39,6.71,1.72,3.47,1.81,3.32,0.43,1.03,,
October,3.01,3.86,5.29,3.94,1.63,5.81,5.41,2.28,0.78,4.20,,
November,2.53,4.60,5.60,3.90,1.45,2.42,2.21,2.32,7.71,1.12,,
December,3.81,3.30,3.73,1.91,4.34,1.50,4.90,2.04,2.03,1.73,,
Total,29.02,35.41,40.67,39.15,30.11,28.84,34.65,19.29,29.62,25.10,,
Calc annual,29.02,35.41,40.67,39.15,30.11,28.84,34.65,19.29,29.62,25.10,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
