LITTLEBOROUGH, BLACKSTONE EDGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2902,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.77,5.95,2.72,,3.40,4.81,5.48,4.80,12.62,2.11,6.89,
February,2.89,0.82,3.78,,1.65,7.17,4.39,2.02,6.00,0.80,0.91,
March,2.46,2.90,2.37,,2.17,1.86,2.44,4.85,2.94,1.48,3.48,
April,5.08,1.20,2.93,,2.24,3.32,2.02,3.59,1.22,1.34,3.55,
May,4.19,2.05,1.06,,5.56,4.97,4.82,2.13,1.88,3.73,2.41,
June,2.50,0.24,2.40,,3.24,0.19,2.92,4.46,8.00,1.68,2.62,
July,8.25,2.31,4.01,,4.41,2.22,3.91,3.23,2.14,2.73,7.40,
August,2.21,5.45,4.00,,6.87,4.58,5.18,9.50,5.18,6.22,8.21,
September,2.28,1.88,3.03,,5.29,4.36,3.96,6.78,0.79,2.12,4.85,
October,2.02,2.79,1.05,,5.96,5.87,4.65,5.43,6.09,6.10,6.76,
November,2.25,2.42,2.83,,3.11,2.77,6.48,6.05,8.35,8.07,6.30,
December,3.56,4.19,4.39,,6.05,4.60,2.31,1.27,3.27,8.34,3.90,
Total,41.46,32.20,34.57,,49.95,46.72,48.56,54.11,58.48,44.72,57.28,
Calc annual,41.46,32.20,34.57,0.00,49.95,46.72,48.56,54.11,58.48,44.72,57.28,
Difference,-0.00,0.00,-0.00,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
