"RUDDINGTON GRANGE, NOTTS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7230,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,2.36,1.64,2.62,,
February,,,,,,,,1.70,1.93,2.03,,
March,,,,,,,,2.17,1.93,2.49,,
April,,,,,,,,2.35,1.23,1.71,,
May,,,,,,,,2.59,1.16,4.05,,
June,,,,,,,,2.08,0.29,1.17,,
July,,,,,,,,2.36,0.16,0.55,,
August,,,,,,,,2.42,3.42,1.42,,
September,,,,,,,1.21,2.44,2.11,3.37,,
October,,,,,,,2.26,2.49,2.37,1.04,,
November,,,,,,,2.03,0.81,0.94,1.83,,
December,,,,,,,1.80,1.38,5.88,3.68,,
Total,,,,,,,,25.15,23.06,25.96,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,7.30,25.15,23.06,25.96,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
