"LEYLAND WORDEN HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3007,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.83,5.33,3.63,3.18,3.22,2.64,3.83,3.47,8.38,-999.00,5.87,
February,2.70,0.20,3.88,5.36,0.83,5.35,3.64,1.72,3.60,0.96,0.24,
March,3.98,2.85,1.50,1.30,1.43,1.71,1.21,3.75,2.47,1.24,2.83,
April,4.29,1.80,2.50,3.07,1.50,2.05,1.49,2.02,1.17,1.09,1.99,
May,6.91,2.20,2.27,3.70,5.16,4.03,3.07,1.47,1.04,2.54,1.63,
June,2.65,1.16,2.68,0.90,4.12,0.04,1.58,3.66,5.48,1.43,1.47,
July,5.36,1.65,4.79,4.20,5.22,3.01,3.96,4.06,2.45,3.33,4.75,
August,2.01,5.11,4.09,5.27,5.44,4.05,3.75,4.96,4.68,4.74,6.35,
September,3.16,1.97,3.88,4.24,4.16,4.23,4.37,6.75,1.30,2.27,2.33,
October,0.99,2.73,0.69,5.12,4.70,4.11,3.06,3.31,4.11,5.64,6.01,
November,1.56,2.44,2.90,5.22,2.05,2.84,6.20,4.38,5.45,6.81,5.71,
December,2.49,5.07,5.14,4.95,4.84,2.10,1.33,1.24,2.71,6.26,3.90,
Total,39.93,32.51,37.95,46.51,42.67,36.16,37.49,40.79,42.84,38.15,43.08,
Calc annual,39.93,32.51,37.95,46.51,42.67,36.16,37.49,40.79,42.84,36.31,43.08,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,1.84,0.00,
