CHEDDLETON COUNTY MENTAL HOSPITAL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2369,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.68,7.33,3.08,4.92,
February,,,,,,,,2.55,3.81,0.88,0.61,
March,,,,,,,,4.79,2.17,0.63,2.90,
April,,,,,,,,3.04,1.66,0.88,3.92,
May,,,,,,,,1.50,0.54,1.90,2.44,
June,,,,,,,,6.34,4.54,1.73,1.53,
July,,,,,,,,5.70,1.17,3.20,7.54,
August,,,,,,,,5.31,5.77,3.56,4.30,
September,,,,,,,,4.25,1.93,1.78,4.10,
October,,,,,,,,2.85,4.78,4.41,5.10,
November,,,,,,,,3.84,5.93,8.42,3.74,
December,,,,,,,,1.58,3.04,6.67,4.01,
Total,,,,,,,,45.43,42.67,37.14,45.11,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.43,42.67,37.14,45.11,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
