"DERBY RAILWAY RIFLE RANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2659,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.59,1.69,1.56,2.41,0.76,3.13,2.99,3.16,4.94,2.96,,
February,2.72,0.26,2.91,0.42,2.21,1.72,3.80,0.73,1.01,2.76,,
March,0.10,1.47,2.27,1.57,0.69,1.72,2.12,0.31,1.46,1.73,,
April,3.62,2.80,1.27,2.14,3.24,1.65,2.13,0.12,1.66,1.83,,
May,2.65,6.55,1.52,0.77,0.39,0.42,2.20,1.98,1.03,0.98,,
June,3.32,0.94,1.48,0.48,2.83,3.48,0.90,1.80,0.72,0.85,,
July,3.49,3.77,1.95,0.97,0.34,3.97,2.71,4.14,3.70,2.34,,
August,5.84,1.84,0.75,2.56,1.25,0.93,0.27,1.60,2.30,0.30,,
September,2.09,2.05,1.89,2.00,4.16,3.15,1.34,2.56,0.98,0.61,,
October,0.62,2.81,3.91,1.54,3.47,1.49,1.85,2.26,3.21,3.86,,
November,2.86,1.67,1.04,2.03,4.90,2.05,1.49,2.55,3.99,5.73,,
December,1.14,0.55,0.32,4.35,3.65,1.74,2.54,3.67,1.17,1.77,,
Total,30.04,26.40,20.87,21.24,27.89,25.45,24.34,24.88,26.17,25.72,,
Calc annual,30.04,26.40,20.87,21.24,27.89,25.45,24.34,24.88,26.17,25.72,,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
