"SEACROFT, LEEDS CITY HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3282,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.30,3.65,3.86,1.84,2.64,2.19,3.15,2.28,5.97,2.17,4.11,
February,1.88,0.29,3.26,4.70,1.23,4.67,2.46,1.24,2.21,0.69,0.74,
March,2.31,1.31,2.19,1.92,1.62,0.82,0.82,1.92,2.78,0.37,3.12,
April,3.88,1.67,2.99,2.15,1.82,2.66,1.64,2.77,0.57,1.08,3.17,
May,3.09,1.33,0.85,3.59,4.17,4.14,4.70,1.57,2.48,1.31,1.38,
June,2.11,0.15,1.75,0.89,2.18,0.06,4.14,2.69,4.17,1.16,1.45,
July,7.42,0.74,4.54,4.10,3.68,0.90,2.37,4.95,0.45,2.61,5.75,
August,1.90,4.37,5.38,3.04,2.87,2.22,3.40,6.14,3.35,2.30,3.58,
September,1.51,0.90,2.56,2.59,3.12,3.24,1.86,4.43,0.22,0.45,3.15,
October,2.37,2.27,1.18,2.39,3.64,3.61,3.08,2.50,4.66,2.63,2.74,
November,1.42,3.08,1.79,3.05,2.35,2.58,5.52,3.39,3.73,4.79,4.13,
December,3.23,3.80,4.31,3.51,3.35,4.37,1.15,2.58,1.66,5.24,2.74,
Total,34.42,23.56,34.66,33.77,32.67,31.46,34.29,36.46,32.25,24.80,36.06,
Calc annual,34.42,23.56,34.66,33.77,32.67,31.46,34.29,36.46,32.25,24.80,36.06,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
