EGMERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TF907373,Long,0.8337812,Lat,52.899302,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,2.46,1.19,1.32,2.9,3.04,1.42,0.99,2.81,1,1.05,1.93,0.46,1.59,2.1,4,1.92,1.57,1.26,0.43,2.55,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,3.64,1.5,2.65,1.23,0.27,0.49,1.36,1.96,2.69,0.72,0.47,1.3,2.47,4.02,0.71,1.86,2.03,0.84,1.63,0.87,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,1.26,0.64,1.53,0.53,1.58,1,1.5,2.5,2.21,3.49,0.89,2.29,2.98,1.51,1.41,2.53,1.54,1.96,0.91,2.55,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.94,1.29,0.31,1.52,1.87,1.88,3.96,1.12,1.86,1.82,1.28,0.23,0.38,1.89,2.58,3.12,1.03,0.91,2.99,2.96,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,0.96,3.52,1.29,2.4,0.97,1.98,1.88,3.04,2.07,2.3,0.53,1.56,1.44,1.46,4.19,0.33,2.49,0.66,1.36,2.31,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,2.03,1.15,2.23,1.1,1.11,1.11,1.99,3.34,1.45,2.03,2.84,1.41,1.03,2.62,0.83,0.41,1.32,1.9,3.3,1.88,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,3.07,2.63,4.42,2.77,2.86,3.15,1.17,2.33,2.82,1.96,0.42,0.62,6.16,1.38,4.99,0.14,0.54,2.03,3.13,3.85,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,3.08,3.88,1.76,2.77,2.98,3.03,3.01,3.41,0.66,3.16,1.7,0.96,3.09,3.59,1.36,3.37,1.92,2.73,0.51,6.4,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,1.52,1.41,0.57,3.37,4.31,1.81,3.26,3.17,2.99,2.34,2.24,1.21,0.09,3.62,2.27,3.16,3.5,1.33,4.56,3.4,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,2.46,3.46,4.02,1.61,4.45,2.72,3.4,2.16,0.72,1.83,2.63,0.9,4.63,0.99,2.32,3.29,2.58,4.1,1.71,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
