"NEW HOLLAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.31,2.10,2.03,,,,,,,,,
February,1.55,0.10,2.42,,,,,,,,,
March,1.74,1.04,1.51,,,,,,,,,
April,4.17,0.69,1.46,,,,,,,,,
May,2.56,2.43,1.47,,,,,,,,,
June,1.08,0.12,0.94,,,,,,,,,
July,3.67,0.66,4.16,,,,,,,,,
August,1.18,2.64,2.94,,,,,,,,,
September,1.69,0.67,1.88,,,,,,,,,
October,1.29,1.16,1.86,,,,,,,,,
November,0.62,1.78,1.13,,,,,,,,,
December,2.36,1.93,2.79,,,,,,,,,
Total,24.22,15.32,24.59,,,,,,,,,
Calc annual,24.22,15.32,24.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
