"GRIMWITH RESERVOIR NO 24A",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3340,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.98,7.34,5.89,,,,,,,,,
February,4.42,0.38,4.73,,,,,,,,,
March,3.97,3.88,3.68,,,,,,,,,
April,6.33,1.47,3.16,,,,,,,,,
May,5.18,2.27,1.36,,,,,,,,,
June,1.44,0.18,2.74,,,,,,,,,
July,7.52,2.88,5.79,,,,,,,,,
August,2.98,5.93,4.75,,,,,,,,,
September,1.87,2.43,4.78,,,,,,,,,
October,3.63,2.31,1.20,,,,,,,,,
November,3.39,3.11,2.04,,,,,,,,,
December,5.28,7.73,4.99,,,,,,,,,
Total,51.99,39.91,45.11,,,,,,,,,
Calc annual,51.99,39.91,45.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
