HASSOCKS-THE-CROFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ301156,Long,-0.150256,Lat,50.925195,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,,,,4.37,5.73,2,2.81,4.45,5.48,2.92,6.67,1.53,5.15,3.25,4.09,3.33,3.31,0.81,5.63,7.36,5.09,7.47,2.77,3.57,3.39,6.75,2.73,1.89,3.83,3.41,7.26,1.82,1.49,4.46,3.06,1.28,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,,,,0.51,3.5,6.18,0.74,6.03,3.23,5.53,1.81,1.32,1.2,2.54,0.26,3.27,0.11,5.07,2.46,6.45,1.15,1.96,3.63,5.19,0.58,1.91,0.82,2.65,3.22,2.99,1.73,1.87,6.18,7.71,0.88,1.5,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,,,,1.75,2.52,2.99,1.77,0.72,0.33,4.68,2.81,0.03,1.74,0.59,1.62,3.62,3.55,0.76,1.86,4.68,0.55,1.87,3.96,4.06,3.59,0.28,0.15,1.92,1.74,7.7,0.94,0.98,2.33,4.58,3.18,0.22,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,,,,1.25,4.17,3.42,3.65,3.66,4.16,2.13,2.97,0.83,2.14,3.46,2.87,0.95,3.43,4.15,2.54,3.18,0.41,3.07,1.46,1.85,1.58,1.65,1.95,1.37,2.07,2.19,1.75,1.61,2.41,2.89,3.19,3.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,,,,2.08,1.14,3.47,4.24,3.78,2.49,1.22,1.64,2.92,2.1,2.53,3.35,2.13,0.51,2.27,0.35,2.75,2.72,1.31,2.33,2.29,3.5,3.39,0.63,2.56,2.98,1.42,4.07,1.94,0.89,3.1,1.92,1.29,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,,,,0.03,1.9,0.44,3.38,0.09,3.59,4.34,2.67,1.92,0.73,1.78,1.95,1.91,1.5,2.89,5.91,1.21,0.38,1.52,0.4,1.9,0.12,1.39,2.07,2.36,3.17,3.04,2.67,0.95,0.97,2.16,1.61,1.61,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,,,,0.58,4.09,3.84,5.14,4.85,2.44,2.34,2.36,1.74,3.69,3.92,3.7,2.82,1.71,0.65,4.56,1.38,2.53,2.91,4.32,3.43,2.04,2.15,2.85,4.48,1.87,3.03,1.88,0.14,3.13,2.57,1.09,4.32,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,,,,1.67,2.98,2.36,3.73,2.47,2.85,5.09,2.38,3.08,4.46,3.44,0.67,1.35,3.11,5,0.89,1.29,1.56,3.14,0.08,4.94,4.06,1.26,1.92,2.2,7.75,0.57,5.05,1.29,3.09,6.62,2.84,2.22,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,,,,0.93,2.58,3.08,3.88,2.74,0.74,7.17,0.81,2.72,4.08,2.3,3.79,3.06,2.22,7.11,2.26,2.21,3.55,0.6,1.98,0.47,2.39,1.74,3.26,2.6,3.97,2.68,2.5,2.18,3.79,3.62,3.59,4.09,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,,,,1.51,1.03,6.79,5.36,4.43,2.97,3.43,9.72,4.67,3.23,0.37,8.68,1.87,2.65,5.81,1.48,3.28,5.37,6.79,4.93,1.28,3.84,3.1,5.4,4.24,0.75,0.84,3.03,8.63,0.82,1.52,3.95,4.46,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,,,,,,1.69,2.9,2.95,2.91,4.8,8.53,4.67,4.78,11.8,6.28,5.88,2.2,1.56,6.05,9.37,6.84,1.78,5.26,7.49,10.22,4.45,2.08,2.13,7,0.22,6.57,1.71,1.41,4.49,9.26,7.7,4.96,1.76,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,,,,,,,,,2.89,4.45,4.1,7.04,4.55,0.4,5.83,3.82,8.88,4.41,1.66,1.19,0.83,10.5,5.91,3.86,4.45,4.36,3.04,2.91,2.73,4.02,2.85,2.94,5.54,4.99,2.53,4.79,2.08,2.51,4.28,3.76,1.03,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,,,33.04,37.23,38.33,35.51,19.26,36.99,41.62,44.65,42.57,37.21,49.35,42.44,41.44,39.21,31.72,34.37,26.7,38.65,49.8,38.64,40.02,32.93,41.17,38.99,36.16,31.19,28.6,31.72,32.03,42.91,32.11,37.08,27.98,36.87,51.21,34.03,27.08,40.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
