CROYDON BRAMLEY HILL BEECHOLME,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8639,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,3.71,0.99,5.91,1.04,2.67,,
February,,,,,,1.02,2.11,1.87,1.34,3.37,,
March,,,,,,0.70,2.85,2.12,1.21,0.58,,
April,,,,,,1.78,1.76,4.22,3.55,2.69,,
May,,,,,,1.05,0.94,2.42,3.61,3.73,,
June,,,,,,2.53,1.21,1.04,3.60,3.84,,
July,,,,,,4.88,0.48,2.68,0.83,3.69,,
August,,,,,,1.05,2.83,2.70,5.30,4.44,,
September,,,,,,3.07,3.23,1.54,1.08,3.30,,
October,,,,,,4.17,1.42,2.00,2.25,0.70,,
November,,,,,2.75,3.42,2.79,5.13,3.52,1.32,,
December,,,,,2.01,1.25,7.82,1.79,1.36,0.92,,
Total,,,,,,28.63,28.43,33.42,28.69,31.25,,
Calc annual,0.00,0.00,0.00,0.00,4.76,28.63,28.43,33.42,28.69,31.25,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,-0.00,,
