"BUCKIE (ROCHOMIE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5668,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.50,2.83,2.53,2.71,1.26,1.04,1.85,1.51,2.57,1.16,1.41,
February,1.48,0.54,2.01,4.18,1.25,3.45,1.55,1.55,0.96,0.64,1.20,
March,1.52,1.87,1.91,0.81,1.46,1.80,1.33,1.48,2.04,0.28,1.21,
April,3.37,0.76,3.66,1.91,0.76,1.29,1.84,1.91,1.27,1.89,1.27,
May,1.69,2.27,1.56,4.14,4.10,2.24,2.08,2.27,1.93,0.93,2.57,
June,1.01,1.43,1.78,1.36,2.11,0.95,2.79,4.17,3.13,2.52,1.69,
July,2.65,2.97,3.63,1.85,3.11,4.15,1.60,1.41,2.45,1.80,4.67,
August,2.66,3.78,2.57,5.23,5.31,1.86,0.82,2.61,2.20,2.53,4.41,
September,2.88,1.13,2.37,2.87,4.57,2.82,1.93,6.75,2.73,1.70,2.47,
October,1.46,2.55,1.36,2.75,2.51,2.21,3.87,4.25,2.45,3.12,4.05,
November,1.21,1.78,2.69,5.53,1.27,1.22,3.04,2.69,3.35,2.16,4.47,
December,2.11,2.77,1.33,3.37,1.13,2.88,1.83,1.10,2.12,4.99,1.69,
Total,23.54,24.68,27.40,36.71,28.84,25.91,24.53,31.70,27.20,23.72,31.11,
Calc annual,23.54,24.68,27.40,36.71,28.84,25.91,24.53,31.70,27.20,23.72,31.11,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
