"MONTROSE MUSEUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5601,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,0.75,2.42,3.20,1.23,2.25,,,,,,
February,,3.55,,0.65,0.62,1.30,,,,,,
March,,0.62,,1.88,1.23,,,,,,,
April,,5.35,,0.60,0.75,,,,,,,
May,,0.62,,2.20,2.12,,,,,,,
June,,1.35,,0.47,0.53,,,,,,,
July,,3.52,,3.08,1.65,,,,,,,
August,,1.55,,1.87,4.65,,,,,,,
September,,2.12,,4.50,1.67,,,,,,,
October,,2.48,,2.45,2.15,,,,,,,
November,,1.88,,2.10,1.90,,,,,,,
December,,1.08,3.02,1.68,2.28,,,,,,,
Total,,24.87,,24.68,20.78,,,,,,,
Calc annual,0.00,24.87,5.44,24.68,20.78,3.55,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
