WESTMINSTER ST GEORGE'S SQUARE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8099,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.33,1.76,2.29,1.12,,,,,,,,
February,0.54,0.21,1.93,2.76,,,,,,,,
March,1.36,1.12,1.53,2.00,,,,,,,,
April,2.75,1.19,2.80,1.38,,,,,,,,
May,0.67,1.20,1.10,2.14,,,,,,,,
June,1.48,0.29,1.30,0.51,,,,,,,,
July,3.91,0.18,3.65,2.75,,,,,,,,
August,1.93,1.02,2.15,1.55,,,,,,,,
September,4.30,1.90,1.68,1.05,,,,,,,,
October,0.93,0.82,0.83,5.24,,,,,,,,
November,0.88,2.01,1.28,1.43,,,,,,,,
December,1.87,1.03,2.95,2.02,,,,,,,,
Total,22.95,12.73,23.49,23.95,,,,,,,,
Calc annual,22.95,12.73,23.49,23.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
