ST-MICHAELS-MOUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SW516300,Long,-5.476158,Lat,50.117988,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,,2.92,6.78,4.78,3.58,2.35,3.53,1.37,5.54,5.15,4.69,6.78,2.27,3.61,4.45,5.07,3.44,3.13,5.26,4.43,6.16,1.39,1.46,5.07,4.6,1.03,3.45,4.78,4.72,2.69,5.88,6.53,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,,3.1,2.84,3.49,0.02,2.43,0.11,3.52,4.78,6.93,1.58,1.99,4.42,5.08,0.47,1.46,0.74,3.28,3.08,2.29,1.29,1.28,5.93,4.53,1.34,1.74,5.46,3.9,0.88,4.76,4.81,0.24,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,,0.48,3.05,3.62,2.49,3.73,3.72,1.2,3.25,3.78,0.33,1.74,3,3.25,2.81,0.41,0.51,0.93,2.02,8.67,1.4,1.69,1.81,4.76,2.48,0.96,4.33,0.95,1.03,4.1,4.43,3.42,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,,1.47,2.46,1.29,2.46,2.18,3.28,3.86,2.3,2.85,0.03,2.88,2.58,1.14,1.64,1.09,1.93,0.92,1.05,2.3,2.46,1.61,2.35,1.94,2.57,2.36,0.73,1.16,0.41,0.7,1.43,2.85,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,,4.67,1.58,3.21,4.14,2.17,1.33,1.25,0.74,2.71,2.02,0.59,0.34,2.33,5.06,2.8,0.86,3.19,3.31,2.47,3.15,2.57,1.95,2.42,1.18,2.94,2.74,2.96,1.33,2.27,2.85,1.43,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,,2.72,1.32,2.96,2.48,1.27,1.73,2.09,1.29,1.46,1.45,2.69,1.26,1.54,0.4,1.24,2.51,3.87,2.04,2.87,1.22,0.54,0.96,0.45,1.14,0.98,3.22,3.42,2.05,2.81,2.78,0.65,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,,1.43,2,4.26,2.78,2.51,0.75,0.3,6.76,1.28,2.97,4.88,1.77,0.45,1.74,3.34,1.73,3.75,1.63,1.6,1.48,1.26,3.3,0.94,1.29,4.33,3.72,0.38,3.79,2.68,2.34,1.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,,2.45,4.21,3.33,1.31,2.31,2.61,2.26,0.33,0.45,4.27,2.62,0.02,3.55,1.89,2.6,2.26,1.79,3.48,0.51,3.54,1.23,5.81,3.65,2.98,2.71,1.85,0.37,3.54,3.51,5.17,1.09,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,,0.58,4.42,2.55,4.83,2.82,2.33,3.42,3.36,3.24,2.42,0.44,1.96,0.77,2.81,4.04,1.58,1.45,3.96,1,1.06,2.34,4.78,3.54,3.35,3.35,3.72,1.7,6.09,3.71,4.57,0.06,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,,7.08,3.84,3.19,7.61,5.76,2.36,4.21,1.31,2.96,4.01,2.71,3.03,0.94,2.47,3.03,3.11,3.23,3.2,1.72,4.02,6.9,1.82,1.61,4.46,1.72,2.31,4.63,2.15,3.18,2.76,4.84,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
