"HANDWROG (GLYNLLIVAN FORT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4368,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.37,,,,,,,,,,,
February,4.37,,,,,,,,,,,
March,3.07,,,,,,,,,,,
April,1.78,,,,,,,,,,,
May,2.94,,,,,,,,,,,
June,1.11,,,,,,,,,,,
July,3.11,,,,,,,,,,,
August,3.75,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
