GUILDFORD-CROSS-LANES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ007500,Long,-0.558834,Lat,51.240302,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,3.51,1.13,4.41,1.04,1.46,0.93,2.13,1.21,3.08,3.28,0.6,5.04,1.05,1.2,3.3,4.59,3.12,2.39,3.45,1.53,2.55,2.17,3.53,2.21,3.79,1.44,4.51,1.5,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,3.26,0.56,2.06,1.3,0.95,0.43,3.4,1.36,2.23,0.88,3.92,4.8,5.07,0.87,1.21,2.31,0.43,0.28,2.28,4.81,0.49,4.38,2.38,4.5,1.89,0.58,0.81,1.52,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,1.21,3.8,1.29,0.85,2.9,4.33,1.26,1.79,3.46,2.85,4.27,0.7,4.83,1.94,0.97,4.07,1.72,1.11,2.07,2.95,1.15,0.67,0.27,3.54,2.21,0.02,1.25,0.3,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,1.15,1.36,0.39,3.99,2.74,2.11,1.6,1.75,0.05,2.4,1.19,1.19,0.99,2.16,3.71,2.64,3.36,1.07,2.88,2.52,3.28,2.68,3,1.84,2.64,0.77,1.83,3.85,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,3.14,0.45,1.55,2.06,2.16,1.73,2.01,1,1.37,1.99,1.14,3.36,1.88,1.25,1.94,0.09,0.63,1.45,1.09,2.8,3.12,2.73,1.58,1.13,2.33,2.22,2.22,2.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,0.55,5.12,1.73,1.83,1.54,3.22,2.62,2.05,3.25,0.67,0.8,0.94,2.05,1.8,0.88,0.97,2.03,0.1,1.14,0.33,2.94,0.03,3.15,3.31,2.35,1.6,0.43,1.67,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,4.22,1.17,0.58,0.33,1.77,1.78,2.55,2.51,0.91,1.81,1.98,1.67,4.28,1.23,4.72,4.76,2.39,5.03,0.38,4.7,1.48,4.5,3.62,1.53,1.54,2.16,1.4,2.28,3.94,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,4.09,1.68,2.9,1.41,2.63,3.57,1.95,3.13,0.89,5.83,1.43,1.27,1.67,3.37,5.17,0.94,2.54,1.71,1.11,2.38,1.97,2.32,3.46,1.8,4.03,2,2.05,3.45,3.1,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,3.59,1.47,2.12,1.54,0.58,1.5,2.79,0.56,1.2,3.6,2.72,0.95,2.14,2.1,1.54,4.82,2.08,2.5,1.01,1.74,1.58,4.44,2.8,0.82,4.81,1.56,0.11,3.08,1.92,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,5.4,2.12,1.78,4.48,4.7,2.6,5.21,4.28,3.59,3.17,4.3,1.71,2.7,4.64,3.4,1.37,0.66,1.94,0.67,1.07,6.16,3.4,2.78,2.37,1.83,5.81,3.53,1.12,0.55,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
