WOBURN-HULCOTE-RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP942386,Long,-0.6280964,Lat,52.037811,Elevation,310,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,1.67,2.32,2.19,3.33,1.38,2.74,0.39,0.87,1.25,2.36,2.45,1.9,2.75,1.98,0.61,1.33,2.29,1.72,0.99,1.82,1.74,2.15,0.67,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,1.35,1.05,2.28,1.53,1.56,3.1,2.52,2.34,1.59,3.2,1.08,2.36,0.42,0.76,1.78,1.85,0.91,0,1.48,2.28,1.63,0.2,0.59,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.81,0.64,2.44,1.89,0.73,1.02,1.64,1.72,1.07,0.98,1.32,1.4,1.64,1.55,2.95,2.06,2.21,1.03,0.85,0.27,1.27,1.41,2.52,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,1.48,1.79,3.06,2.26,2.6,2.5,1.9,1.01,3.38,1.66,1.67,2.61,2.06,1.02,2.05,2.5,0.71,1.46,0.78,0.21,1.29,1.44,0.86,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,0.96,2.24,0.42,2.25,4.03,2.71,1.28,0.85,1.67,1.74,0.87,3.4,4.8,2.57,1.21,4.29,1.3,3.21,1.24,1.44,2.06,0.27,0.42,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,0.48,4.85,1.25,1.16,2.2,4.51,1.83,2.37,2.55,3.75,1.1,1.73,0.62,0.91,1.89,0.82,1.65,1.64,2.16,1.04,2.32,0.36,1.94,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.8,5.98,0.63,2.61,0.35,2.89,6.79,2.24,2.65,3.38,2.82,0.33,2.72,0.51,3.99,2.25,2.82,2.25,2.16,3.72,3.37,3.75,0.81,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,1.52,1.11,1.74,3.55,6.44,3.26,0.61,4.54,1.56,1.07,1.21,2.35,1.51,1.03,1.91,1.44,1.67,4.28,2.96,2.14,2.33,2.69,2.25,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,2.52,2.27,5.05,1.5,0.87,2.65,4.24,1.72,2.09,4.72,1.71,3.57,1.28,2.84,1.5,2.2,0.47,1.3,3.34,0.89,1.28,0.94,5.4,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,2.19,5.42,0.72,1.38,2.14,0.61,5.08,2.44,4.75,1.71,1.32,4.14,3.51,1.44,0.56,3.04,1.41,7.03,3.5,2.11,2.43,2.5,3.46,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
