"ECCLESTON ELSWICK LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,2.60,1.24,1.19,,
February,,,,,,,,2.06,0.54,1.92,,
March,,,,,,,,2.24,2.72,1.75,,
April,,,,,,,,1.11,1.25,2.40,,
May,,,,,,,,1.45,1.40,3.22,,
June,,,,,,,,0.72,1.53,0.57,,
July,,,,,,,,2.46,6.64,2.41,,
August,,,,,,,,2.11,3.13,5.17,,
September,,,,,,,,4.05,1.45,3.17,,
October,,,,,,,,2.33,3.01,3.70,,
November,,,,,,,,2.55,4.50,1.61,,
December,,,,,,,,2.24,2.43,2.99,,
Total,,,,,,,,25.92,29.84,30.10,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.92,29.84,30.10,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
