"HEATON MOOR (STOCKPORT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,1.59,4.42,1.77,1.42,1.21,,
February,,,,,,2.37,0.73,0.92,1.34,1.89,,
March,,,,,,2.10,2.38,1.42,1.83,3.24,,
April,,,,,,1.29,1.86,1.25,1.75,2.33,,
May,,,,,,2.16,4.92,2.37,0.79,2.19,,
June,,,,,,3.50,1.78,1.07,2.93,0.67,,
July,,,,,,1.17,3.25,0.85,6.10,2.86,,
August,,,,,,1.76,1.60,1.31,3.15,6.14,,
September,,,,,,4.14,3.19,3.84,1.45,2.64,,
October,,,,,,5.67,5.43,2.15,1.53,3.18,,
November,,,,,,2.56,2.30,1.15,4.56,2.10,,
December,,,,,,2.01,4.44,2.62,2.07,2.16,,
Total,,,,,,30.32,36.30,20.72,28.92,30.61,,
Calc annual,0.00,0.00,0.00,0.00,0.00,30.32,36.30,20.72,28.92,30.61,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,,
