"LUDGERSHALL COLLINGBOURNE KINGSTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,3.01,1.60,3.19,3.32,2.76,4.02,3.53,0.97,1.03,,
February,,3.44,2.19,4.81,2.17,3.83,0.77,0.81,1.12,2.33,,
March,,2.47,1.37,0.96,2.67,1.49,2.00,1.62,3.60,2.20,,
April,,0.77,4.84,1.15,1.89,2.32,2.30,1.23,2.21,3.36,,
May,,1.42,2.62,2.38,1.15,2.79,4.26,1.91,1.66,2.65,,
June,,2.24,5.14,3.21,2.88,1.66,0.95,1.83,2.91,1.94,,
July,,2.63,5.10,3.79,2.64,0.36,3.67,1.23,4.92,4.12,,
August,,6.79,2.72,1.41,1.69,0.98,1.64,2.24,2.27,3.49,,
September,,1.52,3.32,4.18,1.83,4.63,2.65,2.68,1.70,2.10,,
October,,1.32,6.85,3.05,1.17,4.01,4.44,1.86,1.75,2.90,,
November,,3.58,4.42,3.86,2.03,4.66,3.58,3.35,5.54,1.21,,
December,,3.88,3.39,0.86,3.29,1.08,5.27,2.49,2.69,2.00,,
Total,,33.07,43.56,32.85,26.73,30.57,35.55,24.78,31.34,29.33,,
Calc annual,0.00,33.07,43.56,32.85,26.73,30.57,35.55,24.78,31.34,29.33,,
Difference,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
