"THORPE HAMLET, NORWICH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,2.30,1.34,2.25,2.64,1.77,1.24,1.10,,
February,,,,2.63,0.62,2.20,0.39,0.64,1.93,1.91,,
March,,,,2.31,1.30,1.40,1.39,1.67,3.01,1.23,,
April,,,,1.77,1.69,1.51,1.41,1.22,1.74,2.06,,
May,,,,1.19,0.70,3.04,2.55,2.25,1.08,3.79,,
June,,,,2.88,0.52,0.92,0.50,0.48,1.52,1.74,,
July,,,,2.39,2.64,0.86,4.01,1.22,4.88,4.11,,
August,,,,0.77,1.26,0.78,2.19,2.34,2.12,3.72,,
September,,,,3.08,3.08,4.50,1.82,2.76,2.24,3.57,,
October,,,,3.52,3.22,6.77,2.30,2.94,1.82,3.82,,
November,,,,3.37,2.03,3.22,2.61,1.98,2.94,1.55,,
December,,,,2.25,2.48,1.15,3.42,1.25,1.13,1.22,,
Total,,,,28.46,20.88,28.60,25.23,20.52,25.65,29.82,,
Calc annual,0.00,0.00,0.00,28.46,20.88,28.60,25.23,20.52,25.65,29.82,,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
