"STRATHFIELD TURGISS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR102,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.24,1.31,2.31,3.00,,,,,,,
February,,2.23,1.61,4.09,1.91,,,,,,,
March,,1.56,0.97,0.77,1.71,,,,,,,
April,,0.54,3.40,1.02,1.71,,,,,,,
May,,0.72,1.42,1.90,0.72,,,,,,,
June,,1.99,2.00,1.77,2.61,,,,,,,
July,,1.37,1.66,2.88,,,,,,,,
August,,5.37,1.62,0.67,,,,,,,,
September,,1.66,2.58,3.13,,,,,,,,
October,,1.60,5.96,1.82,,,,,,,,
November,,3.09,2.91,2.55,,,,,,,,
December,,2.75,2.08,0.57,,,,,,,,
Total,,24.12,27.52,23.48,,,,,,,,
Calc annual,0.00,24.12,27.52,23.48,11.66,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
