"PEN-Y-GWRYD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,5.25,1.75,8.25,11.75,16.25,9.50,10.00,9.50,4.00,6.00,,
February,5.66,10.00,10.00,9.00,10.25,16.00,3.00,4.50,1.25,5.25,,
March,3.50,6.25,12.00,4.25,10.00,7.50,11.00,3.50,6.50,3.75,,
April,5.58,4.00,6.50,3.00,3.00,6.50,5.50,3.00,4.50,9.50,,
May,3.00,6.75,2.75,8.00,8.00,5.25,10.00,5.25,2.50,,,
June,7.00,7.75,6.25,7.50,2.25,6.00,3.25,0.75,5.00,,,
July,8.50,7.75,14.75,8.50,9.50,7.75,9.00,7.00,14.25,,,
August,2.00,11.00,11.25,10.00,2.50,6.50,8.50,4.00,10.50,,,
September,10.50,2.25,4.75,12.25,10.50,15.00,11.25,5.00,1.00,,,
October,6.50,4.50,5.75,13.25,9.00,15.75,13.25,5.25,10.25,,,
November,13.00,13.25,8.50,14.25,9.25,10.25,10.75,8.00,14.25,,,
December,12.50,13.50,11.75,10.75,16.50,5.50,13.25,6.00,15.00,,,
Total,82.99,88.75,102.50,112.50,107.00,111.50,108.75,61.75,89.00,84.50,,
Calc annual,82.99,88.75,102.50,112.50,107.00,111.50,108.75,61.75,89.00,24.50,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,,
