"WONERSH SHAMLEY GREEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,1.33,,
February,,,,,,,,,,2.17,,
March,,,,,,,,,,2.16,,
April,,,,,,,,,,2.84,,
May,,,,,,,,,,2.07,,
June,,,,,,,,,,0.98,,
July,,,,,,,,,,1.55,,
August,,,,,,,,,,2.50,,
September,,,,,,,,,,0.92,,
October,,,,,,,,,,5.38,,
November,,,,,,,,,,1.16,,
December,,,,,,,,,,1.99,,
Total,,,,,,,,,,25.05,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.05,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
