"GARTHBIBIS BWLCH TOMLYD, MONTGOMERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.10,10.55,11.60,17.60,6.60,7.50,6.60,3.00,6.70,,
February,,11.00,5.70,6.50,6.00,7.60,1.20,3.20,3.00,8.10,,
March,,8.00,11.50,2.00,4.00,2.90,5.00,3.40,2.10,4.60,,
April,,3.10,6.30,1.10,3.40,3.60,3.90,4.60,4.30,1.40,,
May,,9.80,3.50,3.30,6.30,5.90,8.30,3.30,1.70,7.20,,
June,,5.60,9.30,6.00,1.50,4.40,3.10,1.60,3.20,1.60,,
July,,5.60,10.20,5.70,6.10,2.50,6.80,4.70,11.80,4.30,,
August,,10.80,8.10,6.40,2.70,5.20,2.90,3.80,13.60,13.80,,
September,,6.50,6.40,13.20,6.20,8.90,7.10,5.20,3.70,7.30,,
October,,8.25,7.90,10.30,6.90,14.30,7.80,2.90,4.50,10.60,,
November,,10.00,16.20,11.70,4.00,8.10,4.60,4.70,16.00,5.10,,
December,,7.50,12.40,10.30,17.00,2.70,13.20,9.40,9.90,8.90,,
Total,,87.25,108.05,88.10,81.70,72.70,71.40,53.40,76.80,79.60,,
Calc annual,0.00,87.25,108.05,88.10,81.70,72.70,71.40,53.40,76.80,79.60,,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
