"LOCHMABEN ESTHWAITE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5036,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,1.71,4.68,2.05,2.62,1.22,2.00,,,
February,,,,5.21,7.22,1.15,2.16,2.52,4.37,,,
March,,,,1.52,1.86,2.97,4.34,6.00,0.99,,,
April,,,,1.25,1.83,2.43,1.53,2.80,4.09,,,
May,,,,2.28,4.20,0.33,0.66,2.34,2.41,,,
June,,,,1.85,3.99,1.46,3.98,3.27,2.51,,,
July,,,,3.09,2.72,7.08,5.34,1.89,0.42,,,
August,,,,4.96,3.36,5.91,1.82,7.42,4.84,,,
September,,,,2.25,0.32,0.63,4.77,3.21,2.31,,,
October,,,,5.07,3.72,3.61,3.30,2.55,3.51,,,
November,,,3.38,1.96,5.43,5.83,1.52,3.84,3.42,,,
December,,,1.86,5.85,4.28,3.62,4.46,7.82,5.01,,,
Total,,,,37.00,43.61,37.07,36.50,44.88,35.88,,,
Calc annual,0.00,0.00,5.24,37.00,43.61,37.07,36.50,44.88,35.88,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,,
