"BURNSALL THORPE FELL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3337,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.89,7.63,4.07,4.11,3.03,3.65,4.62,4.66,9.55,1.22,6.73,
February,3.87,0.49,4.87,5.08,0.89,4.60,4.72,1.73,4.33,0.93,0.31,
March,3.29,3.54,3.19,2.38,1.27,0.90,1.80,3.18,3.10,0.61,1.25,
April,4.60,0.98,3.19,2.81,1.93,3.10,1.43,4.83,0.90,1.83,1.98,
May,4.27,1.52,1.07,2.92,5.25,5.34,4.14,1.72,1.13,2.42,1.69,
June,2.39,0.21,2.76,0.88,2.20,0.00,3.62,3.46,6.09,1.63,2.48,
July,6.79,2.63,6.17,4.70,4.73,2.04,4.34,6.05,2.38,3.16,4.64,
August,3.04,5.73,3.34,6.55,6.13,5.68,5.16,7.78,6.79,5.77,5.77,
September,1.59,2.09,4.63,5.93,4.99,3.64,3.56,5.92,0.75,2.05,4.16,
October,2.98,3.21,0.88,7.03,5.28,5.25,4.82,5.47,5.52,6.57,5.43,
November,3.73,2.79,2.34,5.19,4.63,1.18,6.97,4.81,6.83,6.53,5.16,
December,4.03,6.98,3.08,2.46,4.87,4.43,2.27,1.35,2.42,7.09,2.80,
Total,45.47,37.80,39.59,50.04,45.20,39.81,47.45,50.96,49.79,39.81,42.40,
Calc annual,45.47,37.80,39.59,50.04,45.20,39.81,47.45,50.96,49.79,39.81,42.40,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
