"LANGDALE HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,,,15.63,4.54,7.01,25.61,,
February,,,,,,,12.25,8.07,25.67,6.31,,
March,,,,,,,16.02,2.63,9.71,4.88,,
April,,,,,,,6.24,6.55,3.32,3.22,,
May,,,,,,,4.13,8.62,2.11,5.94,,
June,,,,,,7.14,5.83,6.71,9.86,2.86,,
July,,,,,,7.65,16.32,2.71,12.12,11.01,,
August,,,,,,13.01,8.45,8.49,11.41,8.01,,
September,,,,,,8.55,4.51,11.34,4.84,4.90,,
October,,,,,,13.41,21.25,17.75,13.53,12.79,,
November,,,,,,18.84,10.31,18.19,13.13,15.36,,
December,,,,,,24.02,6.46,17.35,17.67,6.94,,
Total,,,,,,136.00,127.40,112.95,130.38,107.83,,
Calc annual,0.00,0.00,0.00,0.00,0.00,92.62,127.40,112.95,130.38,107.83,,
Difference,NaN,NaN,NaN,NaN,NaN,43.38,-0.00,0.00,0.00,0.00,,
