AMPTHILL-MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL032377,Long,-0.4972058,Lat,52.028122,Elevation,313,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,3.28,1.08,2.53,0.37,0.99,1.22,2.15,2.14,1.57,3.04,1.56,0.67,1.13,2.16,1.68,0.96,1.82,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,1.62,1.54,3.38,2.38,2.6,1.74,3.22,0.77,1.95,0.44,0.6,1.53,1.68,0.88,0,1.71,2.39,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,1.6,0.9,0.92,1.7,1.84,1.35,0.85,0.95,1.23,1.55,1.42,2.69,2.11,2.07,1.25,0.78,0.46,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,2.55,2.74,2.77,1.89,0.76,3.63,1.81,1.7,2.78,1.7,0.96,2.03,2.79,0.76,1.25,0.73,0.17,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,2.37,3.95,2.23,1.23,1.09,1.82,2.08,0.78,2.91,4.58,2.8,1.08,4.61,1.85,3.09,1.33,1.22,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,1.35,1.97,5.21,2.39,2.36,2.53,2.13,2.82,1.95,0.67,0.66,2.24,1.14,1.62,1.33,2.44,1.16,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,2.6,0.5,2.64,5.25,1.84,2.76,3.08,3.07,0.19,2.6,0.69,3.97,3.33,3.04,2.14,2.24,4.31,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,3.1,3.65,5,1.48,4.83,1.81,1.07,1.92,2.55,1.46,0.98,1.98,1.72,1.46,4.43,3.78,2.69,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,1.64,1.2,2.98,5.14,2.17,2.32,4.84,1.73,3.87,1.39,2.49,1.48,2.17,0.46,1.03,3.61,0.97,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,1.43,2.34,0.63,5.67,2.65,5.29,1.8,1.15,4.28,3.47,1.51,0.79,3.08,1.59,6.52,3.65,3.42,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
