"POINT OF AYRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4421/8,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.56,4.59,3.36,1.48,1.71,1.78,1.92,1.83,5.09,1.76,4.83,
February,0.89,0.52,2.71,4.00,0.55,2.96,1.70,1.51,2.50,1.93,0.82,
March,3.40,4.50,1.21,0.64,0.13,0.56,0.59,3.00,4.82,0.50,1.95,
April,1.84,0.72,2.29,0.91,0.77,1.84,0.42,0.92,1.22,1.08,2.00,
May,2.79,1.69,0.43,0.76,1.16,1.73,0.89,1.69,0.91,2.25,1.42,
June,2.09,0.34,0.59,0.66,1.31,0.05,0.46,1.92,4.03,1.39,1.26,
July,2.72,2.93,0.62,0.77,2.58,1.26,1.33,2.79,2.44,3.25,2.05,
August,2.62,5.57,1.33,2.92,2.02,1.15,1.45,3.29,6.72,3.72,5.74,
September,1.47,1.59,1.12,1.71,2.77,1.74,0.51,4.37,1.68,0.66,5.50,
October,3.15,2.63,0.50,3.32,1.76,2.69,0.62,2.87,7.12,5.03,4.63,
November,2.12,3.41,0.50,1.79,1.73,1.72,3.05,3.21,5.32,5.02,3.78,
December,2.68,2.87,2.10,3.57,2.06,0.95,0.66,1.69,3.52,8.74,4.16,
Total,29.33,31.36,16.76,22.53,18.55,18.43,13.60,29.09,45.37,35.33,38.14,
Calc annual,29.33,31.36,16.76,22.53,18.55,18.43,13.60,29.09,45.37,35.33,38.14,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
