"TALARVOR LLANYSTUMDWY NO.16",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4162,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,3.48,6.02,5.12,3.57,5.65,,
February,,,,,,2.91,3.59,2.14,3.07,2.96,,
March,,,,,,2.92,2.39,1.85,2.77,1.42,,
April,,,,,,1.61,0.63,4.08,2.07,2.55,,
May,,,,,2.56,4.12,1.63,2.49,1.90,3.13,,
June,,,,,1.58,1.73,4.40,0.73,0.22,0.97,,
July,,,,,3.19,1.94,0.81,3.71,0.56,0.89,,
August,,,,,3.16,4.24,4.13,2.61,3.25,2.51,,
September,,,,,3.80,1.10,6.81,3.77,3.27,12.41,,
October,,,,,2.69,3.13,1.75,6.86,4.50,4.31,,
November,,,,,3.43,4.60,4.63,1.14,2.80,4.22,,
December,,,,,3.82,2.32,3.41,4.00,8.12,7.09,,
Total,,,,,,34.10,40.20,38.50,36.10,48.11,,
Calc annual,0.00,0.00,0.00,0.00,24.23,34.10,40.20,38.50,36.10,48.11,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,,
