"WINDERMERE (HAMMAR BANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3695,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.89,8.61,12.79,8.84,6.14,,,,,,,
February,8.30,2.60,4.09,3.23,7.97,,,,,,,
March,3.83,5.98,2.02,0.88,4.03,,,,,,,
April,2.11,3.74,3.95,4.77,3.67,,,,,,,
May,4.37,5.29,7.05,3.12,5.41,,,,,,,
June,0.45,0.93,4.73,4.68,4.86,,,,,,,
July,2.24,4.68,5.53,3.47,4.12,,,,,,,
August,7.06,6.18,9.79,4.66,3.65,,,,,,,
September,2.03,6.67,7.53,7.24,5.86,,,,,,,
October,8.50,7.04,8.30,7.75,8.49,,,,,,,
November,4.68,2.07,4.48,11.07,0.35,,,,,,,
December,3.81,9.94,3.42,8.58,5.04,,,,,,,
Total,49.27,63.73,73.68,68.29,59.59,,,,,,,
Calc annual,49.27,63.73,73.68,68.29,59.59,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
